NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Details ...	223	0.528429	3.2039113	0.0	0.0	0.0	5708	tags=61%, list=28%, signal=83%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	Details ...	124	0.47034025	2.5613756	0.0	0.0	0.0	5133	tags=55%, list=25%, signal=72%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	179	0.43634394	2.5424423	0.0	0.0	0.0	5117	tags=53%, list=25%, signal=69%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	124	0.4378047	2.470856	0.0	0.0	0.0	4997	tags=52%, list=24%, signal=68%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	239	0.40210372	2.4346268	0.0	0.0	0.0	3915	tags=43%, list=19%, signal=53%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	Details ...	244	0.37559694	2.2955136	0.0	0.0	0.0	5221	tags=46%, list=25%, signal=61%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	203	0.38826543	2.278395	0.0	0.0	0.0	5092	tags=47%, list=25%, signal=61%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	188	0.37261197	2.1511052	0.0	0.0	0.0	5388	tags=46%, list=26%, signal=62%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	218	0.3469959	2.0741615	0.0	0.0	0.0	5837	tags=50%, list=28%, signal=68%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Details ...	51	0.44854057	2.070375	0.0	0.0	0.0	6092	tags=61%, list=29%, signal=86%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	238	0.31585577	1.924434	0.0	0.0	0.0	4253	tags=36%, list=21%, signal=45%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	Details ...	229	0.3103371	1.8447708	0.0	0.0	0.0	4044	tags=35%, list=20%, signal=43%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	218	0.30641368	1.8271036	0.0	0.0	0.0	4244	tags=37%, list=20%, signal=46%	
